study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJEB11841	ERP013257	SAMEA103936776	ERS1625944	ERX1961610	ERR1901239	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	78655	39461899	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:540-81	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:540-81	8937214;11034625	4ca0cc49f772e302eb8103815c0ad0be;d88370ce9e39fd57ea6ebab8359d6c54	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/009/ERR1901239/ERR1901239_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/009/ERR1901239/ERR1901239_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/009/ERR1901239/ERR1901239_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/009/ERR1901239/ERR1901239_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/009/ERR1901239/ERR1901239_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/009/ERR1901239/ERR1901239_2.fastq.gz	9156243;11311967	2d180a240aa812536fe677a9fe52fa4a;20be35aefbb4332339b71fedaa30ae36	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/155_S21_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/155_S21_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/155_S21_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/155_S21_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/155_S21_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/155_S21_L001_R2_001.fastq.gz	FASTQ;FASTQ	24188927	de128e5cc0df8c0b5130f937428eb5ec	ftp.sra.ebi.ac.uk/vol1/err/ERR190/009/ERR1901239	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/009/ERR1901239	ftp.sra.ebi.ac.uk/vol1/err/ERR190/009/ERR1901239				155		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936777	ERS1625945	ERX1961611	ERR1901240	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	78594	39431214	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:540-82	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:540-82	8905418;11228732	65f1bb3b6097ba282208d9f1867eac0b;1fc11d0564c92ebd4123f595b68b4f54	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/000/ERR1901240/ERR1901240_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/000/ERR1901240/ERR1901240_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/000/ERR1901240/ERR1901240_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/000/ERR1901240/ERR1901240_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/000/ERR1901240/ERR1901240_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/000/ERR1901240/ERR1901240_2.fastq.gz	9125958;11510102	3622318e1669125539c3821a0de618de;e0b68cf4d63762d08039d0ea63a4eb49	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/156_S23_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/156_S23_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/156_S23_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/156_S23_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/156_S23_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/156_S23_L001_R2_001.fastq.gz	FASTQ;FASTQ	24242747	2773651e2290ea21565563226084d6b2	ftp.sra.ebi.ac.uk/vol1/err/ERR190/000/ERR1901240	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/000/ERR1901240	ftp.sra.ebi.ac.uk/vol1/err/ERR190/000/ERR1901240				156		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936778	ERS1625946	ERX1961612	ERR1901241	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	105170	52764486	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:540-83	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:540-83	11259251;14632692	d7ea269dee12b6a5ad5b5a16db8925d0;f2c86095c37120fda2b7c37679e3b278	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/001/ERR1901241/ERR1901241_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/001/ERR1901241/ERR1901241_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/001/ERR1901241/ERR1901241_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/001/ERR1901241/ERR1901241_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/001/ERR1901241/ERR1901241_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/001/ERR1901241/ERR1901241_2.fastq.gz	11536691;14994065	572812e7e017e03dea47aec41b7e1f46;ffc4610355f2b821c46b6043af293959	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/157_S24_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/157_S24_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/157_S24_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/157_S24_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/157_S24_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/157_S24_L001_R2_001.fastq.gz	FASTQ;FASTQ	32332558	b645705959f4836be744348b33403c98	ftp.sra.ebi.ac.uk/vol1/err/ERR190/001/ERR1901241	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/001/ERR1901241	ftp.sra.ebi.ac.uk/vol1/err/ERR190/001/ERR1901241				157		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936779	ERS1625947	ERX1961613	ERR1901242	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	104266	52310374	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:540-84	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:540-84	11268703;15021066	735ed416657e7d3575244f6a691e3ab1;7790ce52f62d79e11d7c113a16f5bbbd	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/002/ERR1901242/ERR1901242_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/002/ERR1901242/ERR1901242_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/002/ERR1901242/ERR1901242_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/002/ERR1901242/ERR1901242_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/002/ERR1901242/ERR1901242_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/002/ERR1901242/ERR1901242_2.fastq.gz	11550467;15387429	3827df8d9d855ac3b8fb57ff45b88e52;593c2f16be6c41d121a962d539f7a057	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/158_S25_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/158_S25_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/158_S25_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/158_S25_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/158_S25_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/158_S25_L001_R2_001.fastq.gz	FASTQ;FASTQ	32087187	54b885dcde78f144839ea190d05ce48f	ftp.sra.ebi.ac.uk/vol1/err/ERR190/002/ERR1901242	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/002/ERR1901242	ftp.sra.ebi.ac.uk/vol1/err/ERR190/002/ERR1901242				158		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936780	ERS1625948	ERX1961614	ERR1901243	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	97611	48973809	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:540-85	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:540-85	10761909;13638959	940d411c021ff7b12f0d74d142723c03;dd4d5a958e5dbaa48b733b64b1281605	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/003/ERR1901243/ERR1901243_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/003/ERR1901243/ERR1901243_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/003/ERR1901243/ERR1901243_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/003/ERR1901243/ERR1901243_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/003/ERR1901243/ERR1901243_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/003/ERR1901243/ERR1901243_2.fastq.gz	11028959;13978907	629b46a0835b365b0603e972f6fa7a27;8f29f144707bceda2b33873d7afb265d	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/159_S26_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/159_S26_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/159_S26_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/159_S26_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/159_S26_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/159_S26_L001_R2_001.fastq.gz	FASTQ;FASTQ	30048853	9750a0e821f4e779e6bc5de8c3d51215	ftp.sra.ebi.ac.uk/vol1/err/ERR190/003/ERR1901243	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/003/ERR1901243	ftp.sra.ebi.ac.uk/vol1/err/ERR190/003/ERR1901243				159		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936781	ERS1625949	ERX1961615	ERR1901244	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	108815	54598911	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:540-86	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:540-86	12977620;16275568	efca71f218215a2d8bcaca17055c728d;bdb6a01e5790bf63d5671383a9658046	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/004/ERR1901244/ERR1901244_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/004/ERR1901244/ERR1901244_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/004/ERR1901244/ERR1901244_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/004/ERR1901244/ERR1901244_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/004/ERR1901244/ERR1901244_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/004/ERR1901244/ERR1901244_2.fastq.gz	13275414;16657866	b9ed4bc7a8fa18b4355e1239ce812c85;389169b0a6d8a84d6130ee1c24a82373	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/163_S30_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/163_S30_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/163_S30_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/163_S30_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/163_S30_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/163_S30_L001_R2_001.fastq.gz	FASTQ;FASTQ	34362209	0baa866e17d6a63f197b6cc6d1582240	ftp.sra.ebi.ac.uk/vol1/err/ERR190/004/ERR1901244	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/004/ERR1901244	ftp.sra.ebi.ac.uk/vol1/err/ERR190/004/ERR1901244				163		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936782	ERS1625950	ERX1961616	ERR1901245	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	78566	39417944	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:540-87	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:540-87	8877413;11017684	5cf92c894fc8f18b03b0ea7585fc49fe;7a67c11ae29b5cf37d94a74b59f34d33	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/005/ERR1901245/ERR1901245_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/005/ERR1901245/ERR1901245_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/005/ERR1901245/ERR1901245_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/005/ERR1901245/ERR1901245_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/005/ERR1901245/ERR1901245_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/005/ERR1901245/ERR1901245_2.fastq.gz	9098274;11288509	2e30029d1b40382c1073d7b7920b97ec;c79ff8550a6d29451a69232c8739e690	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/164_S31_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/164_S31_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/164_S31_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/164_S31_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/164_S31_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/164_S31_L001_R2_001.fastq.gz	FASTQ;FASTQ	25201224	1ded060327cefda83dbc26ef6ec8bbd3	ftp.sra.ebi.ac.uk/vol1/err/ERR190/005/ERR1901245	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/005/ERR1901245	ftp.sra.ebi.ac.uk/vol1/err/ERR190/005/ERR1901245				164		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936783	ERS1625951	ERX1961617	ERR1901246	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	106245	53306891	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:540-88	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:540-88	12760302;15823958	b11a50e4afe5810e2378ed0635782b2f;971256286e4d8253d57eb2a676e84075	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/006/ERR1901246/ERR1901246_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/006/ERR1901246/ERR1901246_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/006/ERR1901246/ERR1901246_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/006/ERR1901246/ERR1901246_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/006/ERR1901246/ERR1901246_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/006/ERR1901246/ERR1901246_2.fastq.gz	13054758;16200380	5e6b0dd11f17855a71f1f191488fc684;51e3e3d82073e1e21373eb1e515cf504	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/165_S32_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/165_S32_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/165_S32_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/165_S32_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/165_S32_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/165_S32_L001_R2_001.fastq.gz	FASTQ;FASTQ	33638912	642226270f353e797f8d8e1bd7808ca0	ftp.sra.ebi.ac.uk/vol1/err/ERR190/006/ERR1901246	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/006/ERR1901246	ftp.sra.ebi.ac.uk/vol1/err/ERR190/006/ERR1901246				165		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936784	ERS1625952	ERX1961618	ERR1901247	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	105447	52910357	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:540-89	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:540-89	12212889;15631257	68d4f87a1b8d499347e74b0225b8a5dc;1056dcebbec62881e72bc2df38f1f7e0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/007/ERR1901247/ERR1901247_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/007/ERR1901247/ERR1901247_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/007/ERR1901247/ERR1901247_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/007/ERR1901247/ERR1901247_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/007/ERR1901247/ERR1901247_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/007/ERR1901247/ERR1901247_2.fastq.gz	12500125;16004697	d8953721f2f303ff0a9527f37217d3b0;48ad6dcf2cbd7eb314a317c633ad55f4	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/166_S33_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/166_S33_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/166_S33_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/166_S33_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/166_S33_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/166_S33_L001_R2_001.fastq.gz	FASTQ;FASTQ	33236771	a534188c67e13304164c4e3b64e95f91	ftp.sra.ebi.ac.uk/vol1/err/ERR190/007/ERR1901247	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/007/ERR1901247	ftp.sra.ebi.ac.uk/vol1/err/ERR190/007/ERR1901247				166		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936785	ERS1625953	ERX1961619	ERR1901248	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	47870	24006024	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:540-90	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:540-90	7568960;9128561	73e355c13e1651c5df6a33cf4db4be79;e448869f9af175c5227d0cadd83fc03c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/008/ERR1901248/ERR1901248_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/008/ERR1901248/ERR1901248_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/008/ERR1901248/ERR1901248_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/008/ERR1901248/ERR1901248_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/008/ERR1901248/ERR1901248_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/008/ERR1901248/ERR1901248_2.fastq.gz	7727195;9315498	8c672dd9d37d73a0b6c36b9e0718ea75;c7aeeea1f6729c8412f8bc3c8ea96bfa	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/167_S34_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/167_S34_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/167_S34_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/167_S34_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/167_S34_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/167_S34_L001_R2_001.fastq.gz	FASTQ;FASTQ	17834963	2acd79c2e25504f30a1555e14c9fcfe5	ftp.sra.ebi.ac.uk/vol1/err/ERR190/008/ERR1901248	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/008/ERR1901248	ftp.sra.ebi.ac.uk/vol1/err/ERR190/008/ERR1901248				167		UC-FMT-study	0	2017-03-28
